kind,sample,session,source_goal,target_goal,horizon,cycle_full,cycle_semantic,cycle_execution,ground_truth_cycle_full,target_distance,execution_target_distance,target_rank,endpoint_error,decoded_action_mse,future_latent_mse,execution_knn_radius,local_pca_normal_distance,trajectory_jump
observed,91,14,place_in_slider,place_in_slider,2,1.4749176502227783,1.426689624786377,0.37408387660980225,0.3062747120857239,2.805738687515259,1.7401816844940186,1,0,0.012947243638336658,0.13749971985816956,1.7401816844940186,0.9149504899978638,0.16993744671344757
observed,92,14,push_pink_block_right,push_pink_block_right,2,4.0872979164123535,1.4103986024856567,3.836245536804199,0.176283061504364,3.6464266777038574,3.101137638092041,2,1,0.0075846570543944836,0.42328110337257385,3.101137638092041,1.379300594329834,0.4010969400405884
observed,93,14,turn_on_lightbulb,turn_on_lightbulb,2,3.0138192176818848,2.9716248512268066,0.5025449991226196,0.6686097383499146,3.054091691970825,1.8954025506973267,1,0,0.0211793202906847,0.723175048828125,1.8954025506973267,0.9734928011894226,0.37091368436813354
observed,94,14,lift_red_block_table,lift_red_block_table,2,1.64307701587677,1.3794384002685547,0.8926656246185303,0.5084810853004456,2.8847146034240723,1.9111446142196655,1,0,0.024048030376434326,0.32306811213493347,1.9111446142196655,0.6770889759063721,0.23950359225273132
observed,95,14,place_in_slider,place_in_slider,2,1.9432364702224731,1.6209884881973267,1.0717109441757202,0.6255539059638977,3.696326494216919,2.449218273162842,1,0,0.021088644862174988,0.330183207988739,2.449218273162842,0.7874284386634827,0.08927381038665771
observed,96,14,turn_off_lightbulb,turn_off_lightbulb,2,1.9616659879684448,1.6419191360473633,1.0734220743179321,0.7816898822784424,2.694603443145752,1.838523507118225,1,0,0.011645331047475338,0.2845604419708252,1.838523507118225,0.9658316969871521,0.10239405930042267
observed,97,14,lift_red_block_table,lift_red_block_table,2,3.788996458053589,3.760660171508789,0.4625253975391388,0.5565417408943176,3.936525821685791,2.0221474170684814,1,0,0.027393782511353493,0.3402250111103058,2.0221474170684814,0.5787414312362671,0.2119019776582718
observed,98,14,place_in_slider,place_in_slider,2,2.685784339904785,1.3554891347885132,2.318638801574707,0.39167359471321106,3.9754605293273926,3.0284838676452637,1,0,0.029903044924139977,1.4399681091308594,3.0284838676452637,1.0745214223861694,0.22456541657447815
observed,99,14,lift_blue_block_slider,lift_blue_block_slider,2,1.7067370414733887,1.5447968244552612,0.7256404161453247,0.19904327392578125,3.026496410369873,1.9380460977554321,1,0,0.01248237956315279,0.3299163579940796,1.9380460977554321,0.9819623231887817,0.24132104218006134
observed,100,14,lift_red_block_table,lift_red_block_table,2,2.8078982830047607,2.55087947845459,1.1735872030258179,0.5914205312728882,3.621523380279541,2.361125946044922,2,1,0.06473585218191147,0.669711709022522,2.361125946044922,1.3915727138519287,0.2609659731388092
observed,101,24,lift_red_block_table,lift_red_block_table,2,2.3677890300750732,2.1770381927490234,0.9310906529426575,0.6613524556159973,3.2827441692352295,1.8586394786834717,1,0,0.054880302399396896,0.4129742980003357,1.8586394786834717,1.1641318798065186,0.16890405118465424
observed,102,24,place_in_slider,place_in_slider,2,2.122828483581543,2.083552360534668,0.40646031498908997,0.5690773725509644,3.010632276535034,1.85421621799469,1,0,0.017601318657398224,0.27668750286102295,1.85421621799469,0.8382560014724731,0.23287402093410492
observed,103,24,turn_off_lightbulb,turn_off_lightbulb,2,2.909728527069092,1.9179127216339111,2.1881797313690186,1.5713180303573608,3.5056209564208984,2.905247211456299,1,0,0.07401496917009354,1.2113279104232788,2.905247211456299,2.3692595958709717,0.40631020069122314
observed,104,24,lift_red_block_table,lift_red_block_table,2,1.6731598377227783,1.356074571609497,0.9800640940666199,0.5301374197006226,3.8743560314178467,2.6101112365722656,1,0,0.06242065131664276,1.0050172805786133,2.6101112365722656,1.9143238067626953,0.42950937151908875
observed,105,24,turn_on_lightbulb,turn_on_lightbulb,2,1.9222151041030884,1.6089187860488892,1.0518038272857666,1.0793174505233765,3.2714169025421143,2.175652027130127,1,0,0.05213106796145439,0.9351130127906799,2.175652027130127,1.7454735040664673,0.5985409021377563
observed,106,24,lift_blue_block_slider,lift_blue_block_slider,2,1.3603994846343994,0.9379717111587524,0.985340416431427,1.5062605142593384,3.037424325942993,2.1462905406951904,1,0,0.02389530837535858,0.4301321506500244,2.1462905406951904,0.9662759900093079,0.35650643706321716
observed,107,24,place_in_slider,place_in_slider,2,2.4790756702423096,2.2849297523498535,0.9617229104042053,0.5508393049240112,3.0853469371795654,2.0356574058532715,1,0,0.023235252127051353,0.3983590602874756,2.0356574058532715,1.6092641353607178,0.3505934476852417
observed,108,24,push_pink_block_right,push_pink_block_right,2,3.0151519775390625,2.682624578475952,1.3764691352844238,0.3177768886089325,4.749988079071045,2.991844654083252,5,1,0.074196957051754,0.8456956148147583,2.991844654083252,2.095263957977295,0.3782418966293335
observed,109,24,turn_on_lightbulb,turn_on_lightbulb,2,3.033271551132202,2.9159061908721924,0.8355995416641235,0.5066957473754883,3.1639742851257324,2.105731725692749,1,0,0.017876598984003067,0.2317541390657425,2.105731725692749,0.6388319730758667,0.3673626780509949
observed,110,24,turn_off_lightbulb,turn_off_lightbulb,2,2.716507911682129,2.3941092491149902,1.2836108207702637,0.9071117639541626,3.0756726264953613,1.977243423461914,1,0,0.025266751646995544,0.3239217698574066,1.977243423461914,1.0681341886520386,0.1886938512325287
observed,111,24,turn_on_lightbulb,turn_on_lightbulb,2,2.738269329071045,2.5454957485198975,1.0092428922653198,0.8009456396102905,3.4334092140197754,2.432678699493408,1,0,0.06662864238023758,0.95635986328125,2.432678699493408,1.7622487545013428,0.2652095854282379
observed,112,24,turn_off_lightbulb,turn_off_lightbulb,2,1.8742547035217285,1.7222155332565308,0.7394621968269348,1.8153156042099,3.390023708343506,2.2506136894226074,1,0,0.023717636242508888,0.6054364442825317,2.2506136894226074,1.2606655359268188,0.19511310756206512
observed,113,24,push_pink_block_right,push_pink_block_right,2,4.242464542388916,3.0069403648376465,2.9927942752838135,0.3214482069015503,5.476933479309082,3.9267334938049316,5,1,0.08498871326446533,1.216306209564209,3.9267334938049316,3.094989776611328,0.40932801365852356
observed,114,24,turn_on_lightbulb,turn_on_lightbulb,2,2.3226191997528076,1.7640347480773926,1.5108745098114014,0.833323061466217,4.569360256195068,3.4432220458984375,1,0,0.04501451179385185,0.9724979996681213,3.4432220458984375,1.8879947662353516,0.4686450660228729
observed,115,24,lift_red_block_table,lift_red_block_table,2,1.7520720958709717,1.303406000137329,1.1708499193191528,1.2658432722091675,3.2513134479522705,2.4331908226013184,2,1,0.045154985040426254,0.8905883431434631,2.4331908226013184,1.9307670593261719,0.34681475162506104
observed,116,24,place_in_slider,place_in_slider,2,2.2696783542633057,2.1204917430877686,0.8092923164367676,0.8183059096336365,3.099392890930176,2.2286651134490967,1,0,0.08613889664411545,0.5548520088195801,2.2286651134490967,1.241356372833252,0.3581550717353821
observed,117,24,turn_off_lightbulb,turn_off_lightbulb,2,1.4075676202774048,1.3397361040115356,0.4316874146461487,0.7716531753540039,2.6101527214050293,1.711138129234314,1,0,0.031123926863074303,0.4269043505191803,1.711138129234314,0.9794793128967285,0.46050888299942017
observed,118,24,turn_on_lightbulb,turn_on_lightbulb,2,2.474324941635132,2.3361668586730957,0.8152349591255188,0.2943404018878937,3.0345778465270996,1.9164447784423828,1,0,0.00777464872226119,0.22024771571159363,1.9164447784423828,0.7728376984596252,0.07375394552946091
observed,119,24,push_pink_block_right,push_pink_block_right,2,3.742902994155884,2.4378530979156494,2.8401050567626953,0.3527473211288452,3.5459144115448,2.651669979095459,1,0,0.039214346557855606,0.4667380154132843,2.651669979095459,1.9603792428970337,0.37156441807746887
observed,120,24,lift_red_block_table,lift_red_block_table,2,1.9655932188034058,1.4025437831878662,1.3771082162857056,0.4644436836242676,3.1663777828216553,2.267329454421997,1,0,0.01348536740988493,0.3369797468185425,2.267329454421997,1.5499454736709595,0.5000196695327759
observed,121,24,place_in_slider,place_in_slider,2,2.63329815864563,2.3062427043914795,1.2710243463516235,0.6245219111442566,3.1123886108398438,1.8206350803375244,1,0,0.1092897281050682,0.8997865915298462,1.8206350803375244,1.2869205474853516,0.18697063624858856
observed,122,24,turn_on_lightbulb,turn_on_lightbulb,2,1.458768606185913,1.0628259181976318,0.9992032647132874,0.6547775268554688,3.4727730751037598,2.3814456462860107,1,0,0.0368538461625576,1.0527580976486206,2.3814456462860107,1.5127729177474976,0.37255382537841797
observed,123,24,push_pink_block_right,push_pink_block_right,2,1.77173912525177,1.143147587776184,1.3536148071289062,0.4806378185749054,4.945284843444824,3.8048901557922363,5,1,0.04331710934638977,1.4308903217315674,3.8048901557922363,2.1006948947906494,0.4773578941822052
observed,124,24,place_in_slider,place_in_slider,2,2.1539618968963623,1.6165379285812378,1.42350172996521,0.4594585597515106,3.91736102104187,2.5115246772766113,1,0,0.019213907420635223,0.6989166736602783,2.5115246772766113,1.5410794019699097,0.13332056999206543
observed,125,24,lift_blue_block_slider,lift_blue_block_slider,2,3.955435037612915,3.098083019256592,2.4591355323791504,0.680421769618988,4.15923547744751,3.503782272338867,1,0,0.08723150938749313,1.5003409385681152,3.503782272338867,2.244720935821533,0.510683000087738
observed,126,24,place_in_slider,place_in_slider,2,1.6403745412826538,1.3745330572128296,0.8952581882476807,0.6244917511940002,3.9896323680877686,2.854787588119507,1,0,0.0239021684974432,0.5376929044723511,2.854787588119507,1.3232194185256958,0.2332611232995987
observed,127,24,turn_off_lightbulb,turn_off_lightbulb,2,3.2442891597747803,2.7734949588775635,1.6831926107406616,0.5169766545295715,4.432539463043213,2.7553820610046387,1,0,0.02065727673470974,0.6626054048538208,2.7553820610046387,2.1421706676483154,0.2846144139766693
observed,128,24,place_in_slider,place_in_slider,2,2.5440332889556885,1.934198260307312,1.6525683403015137,0.4923415780067444,3.798842191696167,2.3820292949676514,1,0,0.0169661995023489,0.516261100769043,2.3820292949676514,0.9823886752128601,0.17759662866592407
observed,129,24,lift_blue_block_slider,lift_blue_block_slider,2,2.440006971359253,2.1800835132598877,1.0958423614501953,0.7432708740234375,2.9847497940063477,2.27465558052063,1,0,0.015012145042419434,0.3151252269744873,2.27465558052063,1.2932360172271729,0.24166885018348694
observed,130,24,turn_on_lightbulb,turn_on_lightbulb,2,2.097371816635132,1.589652180671692,1.3682010173797607,1.2687249183654785,4.381356239318848,2.987431049346924,3,1,0.02265278808772564,0.39310914278030396,2.987431049346924,0.786141574382782,0.22212666273117065
observed,131,24,lift_red_block_table,lift_red_block_table,2,2.725870132446289,2.6080644130706787,0.7926962375640869,0.41329318284988403,3.416682720184326,1.9984619617462158,1,0,0.09583324193954468,0.6685106754302979,1.9984619617462158,0.9224233627319336,0.3016166090965271
observed,132,24,turn_off_lightbulb,turn_off_lightbulb,2,1.7406257390975952,1.553558588027954,0.7850054502487183,0.5652147531509399,3.00260066986084,2.3597865104675293,1,0,0.026239490136504173,0.500211238861084,2.3597865104675293,1.0577086210250854,0.336407333612442
observed,133,26,turn_on_lightbulb,turn_on_lightbulb,2,1.5949211120605469,0.9470027685165405,1.2833391427993774,1.1970798969268799,3.2705178260803223,2.4563560485839844,1,0,0.0897689238190651,3.216884136199951,2.4563560485839844,1.5862412452697754,0.26117533445358276
observed,134,26,place_in_slider,place_in_slider,2,2.619123935699463,2.1854288578033447,1.4435062408447266,0.5134403109550476,3.662846088409424,1.9783027172088623,1,0,0.02136542834341526,0.4614359736442566,1.9783027172088623,1.372074842453003,0.25407204031944275
observed,135,26,lift_red_block_table,lift_red_block_table,2,2.6174423694610596,2.218728542327881,1.3886138200759888,1.1100457906723022,5.1522369384765625,3.913567304611206,2,1,0.05000165477395058,1.0661118030548096,3.913567304611206,2.4913525581359863,0.5060762763023376
observed,136,26,lift_blue_block_slider,lift_blue_block_slider,2,3.4297540187835693,2.959406614303589,1.7335301637649536,1.127525806427002,4.512568473815918,2.9134984016418457,3,1,0.017737099900841713,0.5417943000793457,2.9134984016418457,1.1243088245391846,0.2202339470386505
observed,137,26,turn_on_lightbulb,turn_on_lightbulb,2,1.9916009902954102,1.118106722831726,1.6481237411499023,0.7712928056716919,4.114831447601318,2.97471284866333,5,1,0.037662722170352936,1.1722532510757446,2.97471284866333,1.711101770401001,0.4290667176246643
observed,138,26,place_in_slider,place_in_slider,2,2.280602216720581,1.3769696950912476,1.817993402481079,0.49332964420318604,4.21061897277832,2.847224712371826,5,1,0.0203667301684618,0.7376808524131775,2.847224712371826,1.1493009328842163,0.18734939396381378
observed,139,26,turn_off_lightbulb,turn_off_lightbulb,2,2.0470023155212402,1.2024394273757935,1.6566106081008911,0.6953276991844177,3.7416625022888184,2.5039865970611572,2,1,0.09456068277359009,0.6775642037391663,2.5039865970611572,1.518143892288208,0.27820533514022827
observed,140,26,lift_blue_block_slider,lift_blue_block_slider,2,1.8739084005355835,1.404962182044983,1.2400057315826416,0.5472698211669922,4.043322563171387,2.2416563034057617,2,1,0.03929457440972328,0.5484703779220581,2.2416563034057617,2.0812981128692627,0.39085817337036133
observed,141,26,turn_on_lightbulb,turn_on_lightbulb,2,2.011730194091797,1.1573227643966675,1.6454975605010986,0.4875757098197937,3.2724056243896484,2.304076671600342,1,0,0.014530676417052746,0.33755719661712646,2.304076671600342,1.492919921875,0.253694087266922
observed,142,26,lift_blue_block_slider,lift_blue_block_slider,2,2.6064505577087402,1.6483311653137207,2.0190563201904297,0.23044848442077637,4.11697244644165,2.8274307250976562,1,0,0.020233474671840668,0.5768722891807556,2.8274307250976562,2.593566417694092,0.5032150745391846
observed,143,26,push_pink_block_right,push_pink_block_right,2,4.341839790344238,1.3491331338882446,4.126913547515869,1.0876439809799194,3.0330047607421875,2.276759624481201,1,0,0.018885601311922073,0.9375351071357727,2.276759624481201,1.314278244972229,0.1546764224767685
observed,144,26,place_in_slider,place_in_slider,2,1.7463523149490356,1.3554185628890991,1.1011751890182495,0.7086964845657349,3.5714735984802246,2.416078805923462,1,0,0.025126023218035698,0.3851218521595001,2.416078805923462,0.944847822189331,0.13402259349822998
observed,145,26,turn_off_lightbulb,turn_off_lightbulb,2,1.890020728111267,1.7617154121398926,0.6844978928565979,0.7411580085754395,2.84800124168396,1.7958571910858154,1,0,0.039175909012556076,0.38453197479248047,1.7958571910858154,0.8990040421485901,0.323047012090683
observed,146,26,lift_blue_block_slider,lift_blue_block_slider,2,2.7039599418640137,2.522193431854248,0.974648654460907,0.3849087059497833,2.94099497795105,1.8272863626480103,1,0,0.024508068338036537,0.2813336253166199,1.8272863626480103,1.3896855115890503,0.21017448604106903
observed,147,26,turn_on_lightbulb,turn_on_lightbulb,2,1.5219206809997559,1.2892506122589111,0.808749258518219,0.6579599380493164,4.541161060333252,2.9951422214508057,4,1,0.07207787036895752,2.438927173614502,2.9951422214508057,1.3205801248550415,0.12222695350646973
observed,148,26,place_in_slider,place_in_slider,2,2.385552167892456,1.9422882795333862,1.385054349899292,0.5555647611618042,3.7575793266296387,2.3067383766174316,1,0,0.025011375546455383,0.9794784784317017,2.3067383766174316,0.7803410291671753,0.21201638877391815
observed,149,26,turn_off_lightbulb,turn_off_lightbulb,2,3.400580883026123,2.7446184158325195,2.007740020751953,0.9615656137466431,3.9570231437683105,2.649951457977295,1,0,0.05561807379126549,1.1118285655975342,2.649951457977295,2.3146603107452393,0.35557717084884644
observed,150,30,place_in_slider,place_in_slider,2,1.8912115097045898,1.7213722467422485,0.7832998037338257,0.25364845991134644,3.145113229751587,2.0021252632141113,2,1,0.015209843404591084,0.34739208221435547,2.0021252632141113,1.4549797773361206,0.28112220764160156
observed,151,30,push_pink_block_right,push_pink_block_right,2,3.3205606937408447,1.2019407749176025,3.095393657684326,0.43259528279304504,3.3760483264923096,2.736091375350952,1,0,0.02814650535583496,0.8355938792228699,2.736091375350952,1.5556367635726929,0.4708201587200165
observed,152,30,place_in_slider,place_in_slider,2,1.5060995817184448,1.2916773557662964,0.774535596370697,0.48172527551651,3.007216691970825,1.9236557483673096,1,0,0.0202669445425272,0.31279295682907104,1.9236557483673096,1.088741421699524,0.27009108662605286
observed,153,30,lift_blue_block_slider,lift_blue_block_slider,2,1.7996162176132202,1.2630620002746582,1.2819098234176636,0.5016070604324341,2.801466941833496,1.9454253911972046,1,0,0.05031051114201546,0.7755078077316284,1.9454253911972046,0.7476027011871338,0.40859895944595337
observed,154,30,lift_red_block_table,lift_red_block_table,2,5.18466329574585,2.133753776550293,4.72523307800293,0.5199504494667053,3.7702763080596924,2.9609017372131348,1,0,0.05821503326296806,0.5376327633857727,2.9609017372131348,1.2786997556686401,0.2299925833940506
observed,155,30,place_in_slider,place_in_slider,2,2.2962725162506104,2.1753923892974854,0.7352108955383301,0.8774104714393616,3.4001705646514893,1.8425061702728271,1,0,0.10230640321969986,1.1225584745407104,1.8425061702728271,1.4011473655700684,0.22414757311344147
observed,156,30,push_pink_block_right,push_pink_block_right,2,2.512768268585205,2.1448910236358643,1.3089869022369385,0.1668066382408142,5.155721664428711,3.241267442703247,1,0,0.022007646039128304,1.2186927795410156,3.241267442703247,2.870853900909424,0.407513290643692
observed,157,30,turn_on_lightbulb,turn_on_lightbulb,2,2.8645148277282715,2.778881072998047,0.6951724290847778,0.18553631007671356,3.203113555908203,2.0324554443359375,1,0,0.0202938262373209,0.29454612731933594,2.0324554443359375,0.8481633067131042,0.13173720240592957
observed,158,30,turn_off_lightbulb,turn_off_lightbulb,2,1.9108028411865234,1.6657946109771729,0.93610680103302,0.42410483956336975,2.6002306938171387,1.8494136333465576,1,0,0.01686250977218151,0.284009724855423,1.8494136333465576,1.2064753770828247,0.20953041315078735
observed,159,30,lift_blue_block_slider,lift_blue_block_slider,2,1.6861714124679565,1.4880547523498535,0.7930113077163696,0.7688595056533813,2.74843430519104,2.032235860824585,1,0,0.05565005540847778,1.2161452770233154,2.032235860824585,1.4280582666397095,0.3585034906864166
observed,160,30,turn_off_lightbulb,turn_off_lightbulb,2,3.3691933155059814,2.9290738105773926,1.6649287939071655,0.8363639712333679,3.621267795562744,2.6043882369995117,2,1,0.032994627952575684,0.4282248318195343,2.6043882369995117,1.7696250677108765,0.3656144142150879
observed,161,30,lift_blue_block_slider,lift_blue_block_slider,2,3.045686721801758,2.773890256881714,1.257672905921936,1.2065186500549316,4.159218788146973,2.379812717437744,1,0,0.08340943604707718,1.0686590671539307,2.379812717437744,1.917197823524475,0.6071816682815552
observed,162,30,turn_on_lightbulb,turn_on_lightbulb,2,2.6611592769622803,2.4898340702056885,0.9394116401672363,0.5970797538757324,3.032888889312744,2.025373935699463,1,0,0.03532180190086365,0.43537306785583496,2.025373935699463,0.6430469155311584,0.15205121040344238
observed,163,30,turn_off_lightbulb,turn_off_lightbulb,2,1.7572461366653442,1.7212079763412476,0.3540576696395874,0.7115350365638733,2.7549362182617188,1.9390628337860107,1,0,0.023299485445022583,0.30136823654174805,1.9390628337860107,0.6613445281982422,0.16514861583709717
observed,0,0,lift_red_block_table,lift_red_block_table,3,3.181211471557617,3.042257785797119,0.9299322366714478,0.6833435297012329,3.4573779106140137,2.3903863430023193,3,1,0.0355355329811573,0.9880222082138062,2.3903863430023193,1.1311196088790894,0.2068597823381424
observed,1,0,place_in_slider,place_in_slider,3,3.137556552886963,2.7104899883270264,1.5803500413894653,1.1179288625717163,4.701923847198486,2.585304021835327,6,1,0.06842212378978729,1.4801777601242065,2.585304021835327,2.038585901260376,0.20000943541526794
observed,2,0,turn_on_lightbulb,turn_on_lightbulb,3,4.269735336303711,1.4022091627120972,4.032920837402344,0.618735671043396,4.1335248947143555,3.086132049560547,2,1,0.014180432073771954,0.7409693002700806,3.086132049560547,1.8948655128479004,0.4606049656867981
observed,3,0,turn_off_lightbulb,turn_off_lightbulb,3,3.6982052326202393,1.2612203359603882,3.47649884223938,0.4782695770263672,3.8378376960754395,3.355193614959717,1,0,0.010546228848397732,0.6070213913917542,3.355193614959717,0.7198742032051086,0.19250571727752686
observed,4,0,push_pink_block_right,push_pink_block_right,3,1.8476365804672241,1.2407995462417603,1.3690060377120972,0.21321775019168854,3.2294750213623047,2.0548694133758545,1,0,0.019005218520760536,0.3948894739151001,2.0548694133758545,1.5555418729782104,0.4581928253173828
observed,5,0,lift_blue_block_slider,lift_blue_block_slider,3,2.4237864017486572,1.4846900701522827,1.9158384799957275,0.3547813594341278,2.848998785018921,2.3808493614196777,1,0,0.013484048657119274,0.8634506464004517,2.3808493614196777,2.0513899326324463,0.14153437316417694
observed,6,0,place_in_slider,place_in_slider,3,2.932910919189453,2.5921990871429443,1.372031569480896,0.4700603485107422,4.890913486480713,2.990983247756958,6,1,0.016731588169932365,0.9764931797981262,2.990983247756958,1.6904040575027466,0.26569241285324097
observed,7,0,lift_red_block_table,lift_red_block_table,3,3.9374849796295166,3.6905810832977295,1.3723701238632202,0.4865306317806244,4.095660209655762,2.9425902366638184,3,1,0.0241388026624918,1.0367830991744995,2.9425902366638184,1.5755265951156616,0.31145864725112915
observed,8,0,lift_blue_block_slider,lift_blue_block_slider,3,1.9231674671173096,1.7213963270187378,0.8575360178947449,0.20105427503585815,2.675825357437134,1.8432600498199463,1,0,0.027028152719140053,0.2880789339542389,1.8432600498199463,1.0561612844467163,0.1988588124513626
observed,9,0,turn_on_lightbulb,turn_on_lightbulb,3,2.672600269317627,1.1413558721542358,2.4166297912597656,0.5668121576309204,3.656855344772339,2.916900396347046,2,1,0.04498601332306862,0.675279438495636,2.916900396347046,0.9140756130218506,0.14940230548381805
observed,10,0,turn_off_lightbulb,turn_off_lightbulb,3,3.5459749698638916,1.9027740955352783,2.9922213554382324,0.43074706196784973,3.853847026824951,3.357292652130127,4,1,0.01596030779182911,1.2628135681152344,3.357292652130127,1.5730719566345215,0.18465375900268555
observed,11,0,lift_red_block_table,lift_red_block_table,3,2.340672254562378,1.6480576992034912,1.6621228456497192,0.3196175694465637,2.800717830657959,2.3122565746307373,1,0,0.010024357587099075,0.2044295370578766,2.3122565746307373,1.6978341341018677,0.12745679914951324
observed,12,0,lift_blue_block_slider,lift_blue_block_slider,3,2.4570364952087402,1.7248364686965942,1.7498477697372437,0.337251216173172,4.62221622467041,3.2097232341766357,2,1,0.05103681609034538,0.7785354852676392,3.2097232341766357,2.7464590072631836,0.5645819306373596
observed,13,0,turn_off_lightbulb,turn_off_lightbulb,3,2.33836030960083,2.1648097038269043,0.8840405941009521,0.604501485824585,3.2028164863586426,2.520951747894287,1,0,0.02279733121395111,0.48689112067222595,2.520951747894287,1.2740623950958252,0.22049644589424133
observed,14,0,lift_blue_block_slider,lift_blue_block_slider,3,2.294675350189209,1.6343817710876465,1.6106929779052734,0.359657347202301,2.7084460258483887,2.32542085647583,1,0,0.00938188936561346,0.2639504075050354,2.32542085647583,1.730086326599121,0.1938345730304718
observed,15,0,turn_on_lightbulb,turn_on_lightbulb,3,3.5274085998535156,2.501544952392578,2.486942768096924,0.5289917588233948,3.5986430644989014,2.920659065246582,1,0,0.026484116911888123,0.8025979399681091,2.920659065246582,2.0284953117370605,0.11993419378995895
observed,16,0,push_pink_block_right,push_pink_block_right,3,3.734959840774536,1.7608058452606201,3.293856143951416,0.29101020097732544,2.9116241931915283,2.2093329429626465,1,0,0.00824208278208971,0.25703951716423035,2.2093329429626465,2.048211097717285,0.2872354984283447
observed,17,0,turn_off_lightbulb,turn_off_lightbulb,3,3.458906888961792,1.1231577396392822,3.2714760303497314,0.6104398369789124,4.030890464782715,3.4781811237335205,4,1,0.05605016276240349,1.2866852283477783,3.4781811237335205,1.267389178276062,0.176713228225708
observed,18,0,turn_on_lightbulb,turn_on_lightbulb,3,4.166814804077148,1.7086479663848877,3.800377368927002,0.23548319935798645,3.7377498149871826,3.085416793823242,2,1,0.014602281153202057,0.3293963372707367,3.085416793823242,1.8683395385742188,0.11653974652290344
observed,19,0,lift_blue_block_slider,lift_blue_block_slider,3,4.080803394317627,1.4643495082855225,3.809020519256592,0.45575395226478577,3.3292744159698486,2.785202980041504,1,0,0.01951669715344906,0.44125667214393616,2.785202980041504,2.419231414794922,0.3905574679374695
observed,20,0,turn_off_lightbulb,turn_off_lightbulb,3,2.5509634017944336,1.050388216972351,2.324671983718872,0.5152689218521118,3.687746047973633,3.1852917671203613,1,0,0.017629949375987053,1.0010366439819336,3.1852917671203613,0.9674140810966492,0.3256097435951233
observed,21,0,turn_on_lightbulb,turn_on_lightbulb,3,2.8236565589904785,2.2898342609405518,1.6521791219711304,0.49134597182273865,3.1116206645965576,2.3341050148010254,1,0,0.012188325636088848,0.732564389705658,2.3341050148010254,1.7385083436965942,0.28797346353530884
observed,22,0,turn_off_lightbulb,turn_off_lightbulb,3,3.2508747577667236,0.8603792190551758,3.134953737258911,0.42950674891471863,3.695545196533203,3.2672698497772217,1,0,0.008158590644598007,0.4547252655029297,3.2672698497772217,1.1380243301391602,0.316471129655838
observed,23,0,push_pink_block_right,push_pink_block_right,3,2.9292869567871094,1.7907164096832275,2.3182013034820557,0.656904399394989,4.518609523773193,2.1841647624969482,6,1,0.03190479055047035,0.6968820095062256,2.1841647624969482,1.2071161270141602,0.3467663526535034
observed,24,0,lift_red_block_table,lift_red_block_table,3,1.6154417991638184,1.1026512384414673,1.1805983781814575,0.6566658616065979,2.5752453804016113,1.946944236755371,1,0,0.03121238946914673,1.183543086051941,1.946944236755371,0.9722899794578552,0.21527725458145142
observed,25,8,lift_red_block_table,lift_red_block_table,3,2.1089487075805664,1.4393696784973145,1.541388750076294,0.4264417290687561,3.72571063041687,3.0484814643859863,4,1,0.022464632987976074,0.625051736831665,3.0484814643859863,1.54120671749115,0.18200799822807312
observed,26,8,turn_on_lightbulb,turn_on_lightbulb,3,2.5964834690093994,1.6072959899902344,2.0391972064971924,0.44915443658828735,3.263240098953247,2.6180193424224854,1,0,0.013024565763771534,0.36121198534965515,2.6180193424224854,1.757261037826538,0.157234787940979
observed,27,8,turn_off_lightbulb,turn_off_lightbulb,3,1.8638261556625366,1.645019292831421,0.8762189149856567,0.13669005036354065,2.5227060317993164,1.7503283023834229,1,0,0.009674097411334515,0.38336196541786194,1.7503283023834229,1.2585508823394775,0.15602640807628632
observed,28,8,turn_on_lightbulb,turn_on_lightbulb,3,2.600316047668457,2.0892066955566406,1.548179268836975,0.6436995267868042,3.1329538822174072,2.3509838581085205,1,0,0.013503499329090118,0.20147308707237244,2.3509838581085205,1.5854101181030273,0.17551670968532562
observed,29,8,turn_off_lightbulb,turn_off_lightbulb,3,2.5824108123779297,1.8413029909133911,1.8106489181518555,0.3083098232746124,3.5894272327423096,2.8829336166381836,2,1,0.039163243025541306,0.7037197947502136,2.8829336166381836,1.3492741584777832,0.2469281256198883
observed,30,8,place_in_slider,place_in_slider,3,3.3731849193573,3.0974369049072266,1.335762858390808,0.37976858019828796,3.469489336013794,2.089958667755127,1,0,0.014741078019142151,0.3380720019340515,2.089958667755127,1.2953717708587646,0.2246643453836441
observed,31,8,turn_on_lightbulb,turn_on_lightbulb,3,1.8625657558441162,0.8383099436759949,1.6632460355758667,0.6470723748207092,3.303936004638672,2.3990321159362793,2,1,0.03046359121799469,0.7555442452430725,2.3990321159362793,1.7075936794281006,0.24532081186771393
observed,32,8,lift_blue_block_slider,lift_blue_block_slider,3,2.5048277378082275,1.8222752809524536,1.7185677289962769,0.49488377571105957,3.4032039642333984,2.8449339866638184,1,0,0.02397233247756958,0.3784497380256653,2.8449339866638184,1.4525437355041504,0.317909836769104
observed,33,8,place_in_slider,place_in_slider,3,2.43001127243042,2.313286781311035,0.7440828084945679,1.6668373346328735,4.541416645050049,3.2479805946350098,2,1,0.032224491238594055,0.6049370765686035,3.2479805946350098,0.9156085252761841,0.15675219893455505
